200	0.3	0.00581	0.0144
200	0.3	0.00678	0.0146
200	0.3	0.00775	0.0148
200	0.3	0.00871	0.015
200	0.3	0.00968	0.0152
200	0.3	0.010656	0.0154
200	0.3	0.0116	0.0156
200	0.3	0.0125	0.0158
200	0.3	0.0135	0.016
200	0.3	0.0145	0.0162
200	0.3	0.0155	0.0164
200	0.3	0.0164	0.0166
200	0.3	0.0174	0.0168
200	0.3	0.0184	0.017
200	0.3	0.0193	0.0172
200	0.3	0.0203	0.0174
200	0.3	0.0213	0.0176
200	0.3	0.0228	0.0178
200	0.3	0.02324	0.018
200	0.3	0.0242	0.0182
200	0.3	0.0251	0.0184
200	0.3	0.0261	0.0186
200	0.3	0.0271	0.0188
200	0.3	0.02809	0.019
200	0.3	0.02906	0.0192
200	0.3	0.03	0.0194
200	0.3	0.0309	0.0196
200	0.3	0.03196	0.0198
200	0.3	0.03293	0.02
200	0.3	0.033906	0.0202
200	0.3	0.03487	0.0204
200	0.3	0.03584	0.0206
200	0.3	0.03681	0.0208
200	0.3	0.03778	0.021
200	0.3	0.038749	0.0212
200	0.3	0.03971	0.0214
200	0.3	0.04068	0.0216
200	0.3	0.04165	0.0218
200	0.3	0.0426	0.022
200	0.3	0.0435	0.0222
200	0.3	0.04456	0.0224
200	0.3	0.04553	0.0226
200	0.3	0.04649	0.0228
200	0.3	0.04746	0.023
200	0.3	0.04843	0.0232
200	0.3	0.0494	0.0234
200	0.3	0.0503	0.0236
200	0.3	0.0513	0.0238
200	0.3	0.0523	0.024
200	0.3	0.0542	0.0242
200	0.3	0.05521	0.0244
200	0.3	0.05618	0.0246
200	0.3	0.05715	0.0248
200	0.3	0.05812	0.025
200	0.3	0.05909	0.0252
200	0.3	0.06	0.0254
200	0.3	0.06103	0.0256
200	0.3	0.0619	0.0258
200	0.3	0.0629	0.026
200	0.3	0.0639	0.0262
200	0.3	0.0649	0.0264
